//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE_odv.txt
//Data treated : 2024-04-09T11:57:42
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		  40.0	12	36.4860	4.615	201.25	 0.01	  0.051	0.036	  0.15	 0.94	0.0035	0.0067	0.0020	0.0048	0.0035				0.0162	0.0030			0.0715		0.0126	0.0074	0.0200	0.0075			0.0476	0.0324	0.0800								
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		  60.0	11	36.5977	5.001	217.95	 0.01	  0.024	0.009	  0.10	 0.83	0.0092	0.0131	0.0038	0.0140	0.0050			0.0012	0.0356	0.0042			0.0838		0.0258	0.0168	0.0426	0.0127			0.0815	0.0684	0.1499	0.0013							
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		  90.0	10	36.1084	3.844	167.42	 0.58	  7.400	6.818	  0.66	 2.51	0.0405	0.0319	0.0036	0.0760	0.0115	0.0074	0.0021	0.0043	0.0739	0.0052	0.0008		0.0548		0.2187	0.1057	0.3244	0.0310			0.1210	0.1857	0.3067	0.0038							
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		 100.0	 9	36.0009	3.563	155.14	 0.73	 10.277	9.550	  0.79	 3.01	0.0347	0.0256	0.0025	0.0651	0.0116	0.0071	0.0022	0.0032	0.0562	0.0046	0.0007		0.0378		0.1880	0.0854	0.2734	0.0258			0.0941	0.1517	0.2458	0.0029							
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		 401.0	 8	34.7625	1.955	 85.07	 0.01	 33.832	33.821	  2.16	16.43																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		 801.0	 7	34.5098	1.966	 85.55	 0.01	 36.848	36.841	  2.48	30.34																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		1500.0	 6	34.8955	4.866	211.47	 0.00	 24.542	24.538	  1.64	24.55																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		2000.0	 5	34.9345	5.422	235.67	 0.01	 21.976	21.966	  1.48	27.54																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		2500.0	 4	34.9047	5.483	238.35	 0.03	 22.603	22.569	  1.52	38.29																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		3000.0	 3	34.8875	5.466	237.56	 0.03	 23.162	23.130	  1.55	45.14																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		3794.0	 2	34.8861	5.456	237.12	 0.03	 23.301	23.275	  1.59	48.71																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900		3794.0	 1	34.8868	5.441	236.46	 0.02	 23.309	23.291	  1.58	48.95																															
PIRATA-FR31	st28c01	B	2021-03-14T04:04:47z	  -9.991	 -9.900																																										
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		   3.0	 9	36.9111	4.645	202.51																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		  40.0	 8	36.9191	4.716	205.56																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		  81.0	 7	36.4971	5.355	233.23																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 120.0	 6	36.1441	4.176	181.78																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 351.0	 5	34.8551	1.630	 70.91																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 499.0	 4	34.6435	2.085	 90.67																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 499.0	 3	34.6412	2.074	 90.23																																				
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 499.0	 2																																							
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036		 499.0	 1																																							
PIRATA-FR31	st29c01	B	2021-03-15T15:48:23z	  -9.974	-14.036																																										
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		   3.0	12	36.5954	4.770	207.91	 0.01	  0.040	0.026	  0.22	 1.08	0.0016	0.0048	0.0013	0.0034	0.0022				0.0105	0.0032			0.0384			0.0069	0.0069	0.0033			0.0148	0.0293	0.0441	0.0003							
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		  40.0	11	36.4949	4.922	214.50	 0.02	  0.020	0.001	  0.19	 1.05	0.0023	0.0051	0.0017	0.0041	0.0021				0.0124	0.0031			0.0507			0.0078	0.0078	0.0036			0.0181	0.0319	0.0500								
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		  80.0	10	36.2850	5.379	234.26	 0.02	  0.014	-0.006	  0.20	 1.21	0.0050	0.0073	0.0022	0.0083	0.0030				0.0201	0.0030			0.0454		0.0089	0.0059	0.0148	0.0049			0.0287	0.0464	0.0751								
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		 120.0	 9	36.2858	5.099	222.00	 0.04	  0.056	0.019	  0.23	 1.22	0.0190	0.0171	0.0028	0.0253	0.0041				0.0472	0.0032			0.0692		0.0513	0.0785	0.1298	0.0216			0.1052	0.0836	0.1888	0.0017							
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		 500.0	 8	34.6294	2.918	126.91	 0.03	 30.905	30.879	  2.08	16.27																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		 799.0	 7	34.4542	3.731	162.24	 0.04	 34.946	34.911	  2.38	32.34																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		1399.0	 6	34.7447	4.550	197.77	 0.03	 28.149	28.120	  1.96	37.14																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		2000.0	 5	34.8804	5.401	234.75	 0.04	 23.172	23.134	  1.59	37.76																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		2500.0	 4	34.8803	5.502	239.16	 0.04	 23.096	23.056	  1.58	43.57																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		2999.0	 3	34.8728	5.501	239.11	 0.03	 23.418	23.383	  1.59	48.76																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		2999.0	 2	34.8731	5.501	239.09	 0.04	 23.585	23.544	  1.60	48.78																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936		3818.0	 1	34.8796	5.389	234.21	 0.04	 23.701	23.660	  1.63	51.15																															
PIRATA-FR31	st30c01	B	2021-03-17T04:07:31z	  -9.971	-19.936																																										
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		   4.0	10	34.3552	4.446	194.32	 0.03	  0.021	-0.007	  0.02	 0.92	0.0093	0.0112	0.0061	0.0074	0.0053		0.0023	0.0029	0.0390	0.0058	0.0007		0.0971		0.0305	0.0104	0.0409	0.0210			0.0976	0.1250	0.2226	0.0017							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		  20.0	 9	34.4176	4.439	194.00	 0.02	  0.018	-0.006	  0.02	 0.85	0.0090	0.0103	0.0068	0.0069	0.0049			0.0028	0.0362	0.0057	0.0014		0.0827		0.0263	0.0103	0.0366	0.0183			0.0802	0.1138	0.1940	0.0024							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		  41.0	 8	35.6604	4.743	206.83	 0.02	  0.015	-0.010	  0.11	 0.25	0.0371	0.0332	0.0138	0.0353	0.0148	0.0091	0.0123	0.0040	0.1136	0.0117	0.0065		0.0694		0.0298	0.0799	0.1097		0.0297		0.0806	0.3595	0.4401	0.0053							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		  60.0	 7	36.0362	3.578	155.81	 0.69	  9.092	8.404	  0.70	 3.23	0.0433	0.0351	0.0100	0.0628	0.0223	0.0085	0.0129	0.0026	0.0663	0.0073	0.0091		0.0389		0.2550	0.0906	0.3456	0.0333			0.1012	0.2630	0.3642	0.0064							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		  79.0	 6	35.8466	3.555	154.75	 0.30	 11.510	11.208	  0.87	 4.25	0.0398	0.0228	0.0029	0.0525	0.0381	0.0029	0.0035	0.0008	0.0566	0.0057	0.0022		0.0166		0.1707	0.0312	0.2019	0.0211			0.0574	0.1676	0.2250	0.0059							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		 100.0	 5	35.7401	3.508	152.69	 0.12	 12.963	12.845	  0.96	 4.83	0.0252	0.0124	0.0017	0.0325	0.0222		0.0015		0.0352	0.0031			0.0081		0.1230	0.0179	0.1409	0.0123			0.0338	0.0912	0.1250	0.0037							
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		 201.0	 4	35.5550	3.055	132.97	 0.04	 17.020	16.983	  1.19	 6.22																															
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		 351.0	 3	34.9400	1.724	 74.99	 0.03	 32.041	32.007	  2.06	14.08																															
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		 500.0	 2	34.6977	2.308	100.43	 0.03	 34.065	34.036	  2.25	18.59																															
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028		 500.0	 1	34.6985	2.304	100.25	 0.03	 34.730	34.698	  2.24	18.55																															
PIRATA-FR31	st31c01	B	2021-03-23T06:20:48z	  -0.010	 -0.028																																										
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		   3.0	14																																							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		   3.0	13	34.3235	4.493	196.42	 0.02	  0.022	0.007	  0.00	 0.89	0.0090	0.0084	0.0034	0.0079	0.0051				0.0288	0.0104			0.1810		0.0226	0.0096	0.0322		0.0232		0.1083	0.1059	0.2142	0.0011							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		  20.0	12	34.3471	4.495	196.48	 0.02	  0.017	-0.001	  0.02	 0.89	0.0093	0.0096	0.0054	0.0080	0.0052				0.0307	0.0085			0.1622		0.0213	0.0107	0.0320	0.0223			0.0896	0.1088	0.1984	0.0014							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		  40.0	11																																							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		  40.0	10	35.7522	4.655	203.00	 0.03	  0.113	0.079	  0.13	 0.42	0.0794	0.0826	0.0187	0.0771	0.0279	0.0196	0.0276	0.0127	0.2222	0.0226	0.0263		0.0861		0.0536	0.1742	0.2278		0.0435		0.1091	0.7254	0.8345	0.0066							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		  61.0	 9	35.9575	3.374	146.92	 0.50	 10.916	10.417	  0.79	 3.67	0.0492	0.0375	0.0063	0.0719	0.0245	0.0065	0.0113	0.0056	0.0796	0.0073	0.0080		0.0433		0.2738	0.0882	0.3620	0.0360			0.1058	0.2554	0.3612	0.0045							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		  80.0	 8	35.8329	3.472	151.15	 0.24	 11.885	11.647	  0.87	 4.13	0.0375	0.0222	0.0024	0.0532	0.0184	0.0041	0.0053	0.0037	0.0635	0.0050	0.0016		0.0197		0.2025	0.0313	0.2338	0.0211			0.0616	0.1508	0.2124	0.0027							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		 101.0	 7	35.7484	3.185	138.66	 0.19	 14.124	13.937	  1.00	 4.81	0.0294	0.0155	0.0018	0.0395	0.0235	0.0024	0.0053		0.0483	0.0040			0.0136		0.1648	0.0176	0.1824	0.0164			0.0443	0.1206	0.1649	0.0029							
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		 199.0	 6	35.5309	3.080	134.04	 0.04	 17.053	17.015	  1.19	 6.15																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		 350.0	 5	34.9105	1.850	 80.51	 0.02	 31.795	31.771	  2.02	14.03																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		 800.0	 4	34.5286	3.310	143.97	 0.02	 34.702	34.681	  2.39	29.66																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		1600.0	 3	34.9570	5.194	225.81	 0.02	 21.994	21.972	  1.48	19.49																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		1600.0	 2	34.9570	5.197	225.97	 0.01	 22.124	22.113	  1.51	19.56																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000		2000.0	 1	34.9592	5.650	245.64	 0.02	 20.398	20.381	  1.37	22.39																															
PIRATA-FR31	st32c01	B	2021-03-24T16:53:08z	  -2.688	 +0.000																																										
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		   3.0	 6	34.7492	4.499	196.66	 0.01	  0.010	0.001	  0.01	 0.75	0.0044	0.0058	0.0056	0.0038	0.0035	0.0016		0.0033	0.0165	0.0096			0.1442		0.0194	0.0047	0.0241	0.0143			0.0738	0.0666	0.1404								
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		  40.0	 5				 0.04	  0.114	0.078	  0.13	 0.92	0.0592	0.0569	0.0126	0.0500	0.0251	0.0079	0.0135	0.0042	0.2105	0.0170	0.0025	0.0039	0.1154		0.0481	0.0834	0.1315	0.0342			0.1412	0.4104	0.5516								
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		  60.0	 4				 0.51	  4.446	3.934	  0.44	 2.03	0.0755	0.0611	0.0078	0.0955	0.0344	0.0063	0.0135	0.0050	0.1561	0.0110	0.0120		0.0674		0.2467	0.1116	0.3583	0.0454			0.1482	0.3832	0.5314	0.0050							
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		 100.0	 3	35.6926	3.639	158.40	 0.11	 12.351	12.243	  0.93	 4.54	0.0296	0.0155	0.0014	0.0426	0.0102		0.0029	0.0022	0.0537	0.0035			0.0131		0.1516	0.0163	0.1679	0.0139			0.0420	0.1054	0.1474								
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		 200.0	 2	35.4632	2.913	126.75	 0.02	 18.764	18.742	  1.30	 6.91																															
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009		 200.0	 1	35.4627	2.920	127.05	 0.02	 18.790	18.770	  1.30	 6.95																															
PIRATA-FR31	st33c01	B	2021-03-26T16:04:18z	  -9.842	 +0.009																																										
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		   3.0	 6	34.7531	4.483	195.92	 0.01	  0.017	0.005	  0.03	 0.83	0.0044	0.0060	0.0056	0.0059	0.0058			0.0016	0.0157	0.0070			0.1439		0.0189	0.0100	0.0289	0.0144			0.0655	0.0599	0.1254	0.0018							
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		  40.0	 5				 0.02	  0.052	0.031	  0.13	 0.85	0.0430	0.0395	0.0120	0.0401	0.0178	0.0065	0.0128	0.0053	0.1597	0.0151	0.0017	0.0016	0.1041		0.0566	0.0727	0.1293	0.0313			0.1158	0.3332	0.4490	0.0058							
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		  60.0	 4				 0.49	  4.034	3.543	  0.41	 1.99	0.0694	0.0575	0.0111	0.0955	0.0389	0.0090	0.0145	0.0036	0.1558	0.0125	0.0087		0.0858		0.3021	0.1029	0.4050	0.0508			0.1624	0.3906	0.5530	0.0092							
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		 100.0	 3	35.6737	3.631	158.04	 0.07	 12.834	12.759	  0.94	 4.75	0.0265	0.0143	0.0013	0.0419	0.0116		0.0012		0.0464	0.0036			0.0114		0.1332	0.0179	0.1511	0.0141			0.0397	0.0984	0.1381	0.0026							
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		 199.0	 2	35.4620	2.867	124.75	 0.02	 19.321	19.300	  1.29	 7.09																															
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012		 199.0	 1	35.4615	2.867	124.76	 0.02	 19.375	19.356	  1.30	 7.10																															
PIRATA-FR31	st34c01	B	2021-03-26T19:04:29z	  -9.843	 +0.012																																										
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		   4.0	 6	34.7642	4.491	196.27	 0.02	  0.029	0.013	  0.07	 0.77																															
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		  40.0	 5				 0.03	  0.094	0.065	  0.14	 0.90	0.0513	0.0460	0.0165	0.0428	0.0195	0.0074	0.0104	0.0085	0.1807	0.0158	0.0023		0.0880		0.0275	0.0586	0.0861	0.0285			0.1200	0.3321	0.4521	0.0096							
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		  60.0	 4				 0.34	  5.112	4.771	  0.49	 2.20	0.0264	0.0154		0.0363	0.0108				0.0496	0.0035			0.0116		0.1219	0.0123	0.1342	0.0117			0.0330	0.0842	0.1172	0.0025							
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		 100.0	 3	35.6285	3.562	155.04	 0.07	 13.844	13.773	  1.02	 5.09	0.0713	0.0542	0.0099	0.0854	0.0292	0.0053	0.0091	0.0035	0.1352	0.0112	0.0121		0.0569		0.2952	0.0691	0.3643	0.0413			0.1247	0.3234	0.4481	0.0061							
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		 203.0	 2	35.4523	2.801	121.90	 0.02	 19.920	19.899	  1.34	 7.25																															
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013		 202.0	 1	35.4523	2.804	122.02	 0.02	 19.909	19.889	  1.31	 7.26																															
PIRATA-FR31	st35c01	B	2021-03-26T22:05:47z	  -9.838	 +0.013																																										
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		   4.0	 6	34.7775	4.485	195.99	 0.01	  0.017	0.005	  0.01	 0.77	0.0045	0.0078	0.0032	0.0058	0.0047			0.0020	0.0149	0.0061			0.1090		0.0080	0.0040	0.0120	0.0130			0.0492	0.0477	0.0969	0.0016							
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		  40.0	 5				 0.04	  0.130	0.094	  0.13	 0.98	0.0523	0.0431	0.0099	0.0475	0.0201	0.0059	0.0062	0.0049	0.1678	0.0145	0.0024		0.0815		0.0487	0.0460	0.0947	0.0280			0.1022	0.2940	0.3962	0.0054							
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		  60.0	 4				 0.38	  4.673	4.291	  0.45	 2.13	0.0712	0.0517	0.0086	0.0791	0.0305	0.0056	0.0089	0.0039	0.1462	0.0113	0.0094		0.0523		0.2365	0.0637	0.3002	0.0346			0.1038	0.3211	0.4249	0.0056							
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		 100.0	 3	35.6238	3.554	154.68	 0.06	 13.928	13.869	  1.00	 5.14	0.0240	0.0143	0.0013	0.0338	0.0099		0.0017	0.0020	0.0428	0.0053	0.0010		0.0103		0.1107	0.0099	0.1206	0.0118			0.0296	0.0752	0.1048	0.0024							
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		 202.0	 2	35.4485	2.802	121.92	 0.02	 19.975	19.953	  1.33	 7.32																															
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013		 202.0	 1	35.4496	2.787	121.26	 0.02	 20.038	20.018	  1.32	 7.36																															
PIRATA-FR31	st36c01	B	2021-03-27T01:02:25z	  -9.838	 +0.013																																										
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		   3.0	 6	34.7659	4.485	195.97	 0.01	  0.016	0.003	  0.03	 0.74	0.0052	0.0087	0.0028	0.0067	0.0055			0.0026	0.0224	0.0078			0.1026		0.0101	0.0048	0.0149	0.0129			0.0584	0.0592	0.1176	0.0018							
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		  40.0	 5				 0.01	  0.021	0.007	  0.13	 0.72	0.0276	0.0286	0.0122	0.0241	0.0127	0.0027	0.0056	0.0048	0.0977	0.0160	0.0022		0.0885		0.0370	0.0295	0.0665	0.0262			0.0988	0.2134	0.3122	0.0042							
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		  60.0	 4				 0.54	  3.298	2.762	  0.36	 1.79	0.0894	0.0649	0.0133	0.1045	0.0481	0.0135	0.0172	0.0067	0.1879	0.0190	0.0064		0.0825		0.2442	0.1237	0.3679	0.0493			0.1543	0.4627	0.6170	0.0092							
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		 100.0	 3	35.6983	3.698	160.94	 0.08	 12.516	12.432	  0.93	 4.56	0.0311	0.0183	0.0017	0.0446	0.0121		0.0019		0.0478	0.0065	0.0011		0.0142		0.1338	0.0163	0.1501	0.0148			0.0402	0.1036	0.1438	0.0025							
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		 200.0	 2	35.4641	2.940	127.93	 0.02	 19.187	19.165	  1.30	 7.03																															
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015		 199.0	 1	35.4640	2.940	127.93	 0.02	 19.225	19.204	  1.29	 7.04																															
PIRATA-FR31	st37c01	B	2021-03-27T04:06:11z	  -9.839	 +0.015																																										
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		   3.0	 6	34.7579	4.484	195.93	 0.02	  0.020	0.004	  0.02	 0.79	0.0057	0.0113	0.0039	0.0078	0.0067				0.0210	0.0074			0.1126		0.0144	0.0060	0.0204	0.0167			0.0738	0.0750	0.1488	0.0021							
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		  41.0	 5				 0.06	  0.203	0.144	  0.21	 1.04	0.0895	0.0692	0.0150	0.0852	0.0368	0.0121	0.0117	0.0083	0.2586	0.0212	0.0056		0.0864		0.0806	0.1081	0.1887	0.0419			0.1400	0.4949	0.6349	0.0077							
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		  60.0	 4				 0.44	  5.220	4.784	  0.49	 2.25	0.0551	0.0419	0.0068	0.0712	0.0244	0.0073	0.0094	0.0044	0.1071	0.0112	0.0101		0.0433		0.2134	0.0836	0.2970	0.0350			0.1114	0.2665	0.3779	0.0048							
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		 101.0	 3	35.6125	3.538	154.01	 0.07	 14.040	13.971	  1.01	 5.27	0.0404	0.0240	0.0021	0.0569	0.0177				0.0722	0.0090			0.0167		0.1865	0.0116	0.1981	0.0192			0.0510	0.1318	0.1828	0.0038							
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		 200.0	 2	35.4589	2.847	123.91	 0.03	 19.391	19.366	  1.31	 7.23																															
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013		 200.0	 1	35.4590	2.859	124.41	 0.07	 19.349	19.275	  1.31	 7.21																															
PIRATA-FR31	st38c01	B	2021-03-27T07:04:10z	  -9.838	 +0.013																																										
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		   4.0	 6	34.7454	4.489	196.16	 0.02	 -0.001	-0.017	  0.02	 0.78	0.0057	0.0095	0.0040	0.0067	0.0052				0.0237	0.0150		0.0041	0.1319		0.0170	0.0044	0.0214	0.0153			0.0748	0.0706	0.1454	0.0019							
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		  40.0	 5				 0.02	  0.026	0.004	  0.14	 0.89	0.0632	0.0587	0.0112	0.0680	0.0274	0.0074	0.0063	0.0056	0.1949	0.0223	0.0030	0.0017	0.1027		0.0584	0.0796	0.1380	0.0392			0.1483	0.3840	0.5323	0.0063							
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		  60.0	 4				 0.40	  5.234	4.831	  0.49	 2.21	0.0587	0.0461	0.0077	0.0710	0.0266	0.0068	0.0077	0.0030	0.1176	0.0113	0.0093		0.0405		0.2086	0.0796	0.2882	0.0346			0.1065	0.2708	0.3773	0.0048							
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		 101.0	 3	35.6052	3.533	153.78	 0.06	 14.149	14.093	  0.99	 5.27	0.0249	0.0152		0.0359	0.0097		0.0017	0.0011	0.0438	0.0055			0.0096		0.1192	0.0090	0.1282	0.0125			0.0328	0.0821	0.1149	0.0022							
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		 204.0	 2	35.4549	2.819	122.67	 0.03	 19.508	19.482	  1.29	 7.25																															
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017		 203.0	 1	35.4558	2.832	123.23	 0.02	 19.597	19.573	  1.31	 7.18																															
PIRATA-FR31	st39c01	B	2021-03-27T10:06:31z	  -9.836	 +0.017																																										
