//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR27/data-processing/CHIMIE/PIRATAFR27_CHIMIE_odv.txt
//Data treated : 2024-02-19T13:22:35
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR27/data-processing/CHIMIE/PIRATAFR27_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		  22.7	 8	35.8470	4.418	192.54	 0.05	  0.080	0.020	  0.40	 2.69																															
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		  42.4	 7	35.9540	2.615	113.89	 0.05	 12.300	12.200	  1.04	 3.88																															
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		  62.6	 6	35.9280	3.088	134.43	 0.03	 12.100	12.100	  1.03	 4.40																															
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		  81.8	 5	35.8340	2.939	127.94	 0.02	 13.600	13.600	  1.13	 5.01																															
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		 100.4	 4	35.7710	2.867	124.79	 0.01	 14.600	14.600	  1.19	 5.42																															
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		 503.5	 3	34.6730	1.630	 70.88																																				
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		1009.0	 2	34.6030	3.244	141.05																																				
PIRATA Fr27	st039c01	B	2017-03-20T21:59:00z	 +10.400	 -5.600		2021.2	 1	34.9550	5.479	238.15																																				
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		   3.4	11	35.2150	4.562	199.26	 0.00	  0.070	0.070	  0.00	 1.22	0.0096	0.0169	0.0073	0.0089	0.0196			0.0012	0.0311	0.0275		0.0050	0.1351		0.0076	0.0099			0.0388		0.1050	0.2659									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		  12.0	10	35.2170	4.566	199.43																																				
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		  22.3	 9	35.2180	4.565	199.39	 0.00	  0.100	0.110	  0.01	 1.31	0.0120	0.0244	0.0087	0.0108	0.0244			0.0014	0.0372	0.0218		0.0019	0.1354		0.0097	0.0130			0.0449		0.1171	0.2998									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		  42.3	 8	35.8940	3.235	140.91	 0.32	  9.160	8.840	  0.80	 3.05	0.0799	0.0888	0.0306	0.1010	0.0622	0.0156	0.0100	0.0057	0.1535	0.0182	0.0051	0.0016	0.0538		0.0436	0.1472		0.0381			0.0832	0.5164									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		  61.2	 7	35.7930	3.390	147.57	 0.03	 11.800	11.800	  0.94	 4.56	0.0432	0.0279		0.0562	0.0288		0.0030		0.0611	0.0044			0.0212		0.0909	0.0297		0.0290			0.0576	0.1638									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		  81.3	 6	35.7570	3.363	146.40	 0.02	 12.300	12.300	  0.98	 4.74	0.0348	0.0191		0.0379	0.0168				0.0585	0.0033			0.0071		0.0670	0.0209		0.0197			0.0380	0.1240									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		 102.3	 5	35.7000	3.317	144.40	 0.01	 13.100	13.100	  1.03	 4.98	0.0157	0.0076		0.0170	0.0074				0.0273	0.0013			0.0024		0.0190	0.0138		0.0065			0.0128	0.0557									
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		 507.7	 4	34.6120	2.542	110.57																																				
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		1009.3	 3	34.6170	3.530	153.53																																				
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		2021.0	 2	34.9510	5.495	238.90																																				
PIRATA Fr27	st040c01	B	2017-03-23T10:25:00z	  +0.000	 -3.000		2021.0	 1	34.9520	5.518	239.85																																				
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		   2.6	11	34.9000	4.579	200.08	 0.00	  0.020	0.030	  0.00	 1.08																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		  10.0	10	34.8760	4.607	201.29																																				
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		  20.0	 9	34.9500	4.612	201.51	 0.00	  0.080	0.090	  0.00	 1.16																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		  40.0	 8	35.8750	3.202	139.52	 0.44	  8.870	8.430	  0.79	 2.98																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		  61.0	 7	35.8290	3.397	147.88	 0.06	 11.400	11.300	  0.88	 4.37																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		  80.0	 6	35.7740	3.369	146.66	 0.03	 12.100	12.000	  0.92	 4.83																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		 102.0	 5	35.7270	3.374	146.88	 0.02	 12.700	12.600	  0.98	 5.04																															
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		 504.0	 4	34.6150	2.762	120.15																																				
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		1008.0	 3	34.6260	3.526	153.35																																				
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		1008.0	 2	34.6260	3.520	153.08																																				
PIRATA Fr27	st041c01	B	2017-03-23T17:25:00z	  +0.000	 -2.500		2022.0	 1	34.9520	5.569	242.08																																				
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		   3.5	11	34.7700	4.582	200.23	 0.00	  0.300	0.300	  0.12	 1.75	0.0113	0.0126		0.0116	0.0181				0.0273	0.0133			0.1798		0.0081	0.0125			0.0328		0.0903	0.1965									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		  10.9	10	34.7840	4.590	200.55																																				
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		  21.3	 9	34.8480	4.585	200.29	 0.00	  0.280	0.280	  0.07	 1.74	0.0133	0.0168	0.0057	0.0155	0.0203				0.0349	0.0093			0.1613		0.0124	0.0171			0.0390		0.1006	0.2284									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		  40.9	 8	35.8840	3.573	155.67	 0.36	  5.840	5.490	  0.66	 2.63	0.1103	0.1138	0.0751	0.1241	0.0608	0.0261	0.0116	0.0099	0.2444	0.0208	0.0066		0.0484		0.0459	0.2134		0.0435			0.0907	0.7195									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		  61.4	 7	35.8780	3.236	140.86	 0.13	 12.710	12.590	  1.01	 4.36	0.0507	0.0344		0.0624	0.0425	0.0033	0.0042		0.0589	0.0063			0.0270		0.0898	0.0511		0.0327			0.0726	0.2069									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		  80.6	 6	35.8160	3.381	147.17	 0.05	 12.640	12.590	  0.99	 4.87	0.0340	0.0191	0.0021	0.0369	0.0163	0.0020	0.0015		0.0529	0.0041			0.0122		0.0897	0.0235		0.0226			0.0464	0.1184									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		 101.5	 5	35.7560	3.371	146.75	 0.02	 13.310	13.290	  1.00	 5.16	0.0208	0.0099		0.0225	0.0099	0.0020	0.0010		0.0298	0.0024			0.0039		0.0389	0.0140		0.0095			0.0171	0.0666									
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		 504.3	 4	34.6310	2.792	121.47																																				
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		 504.4	 3	34.6310	2.788	121.29																																				
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		1008.9	 2	34.6010	3.466	150.70																																				
PIRATA Fr27	st042c01	B	2017-03-23T20:46:00z	  +0.000	 -2.000		2021.0	 1	34.9550	5.561	241.69																																				
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		   2.6	11	35.0270	4.583	200.17	 0.00	  0.230	0.230	  0.08	 1.58																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		  10.2	10	35.0260	4.589	200.45																																				
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		  20.1	 9	35.0560	4.605	201.13	 0.00	  0.270	0.270	  0.11	 1.65																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		  40.0	 8	35.8500	4.699	204.95	 0.00	  0.250	0.250	  0.20	 1.50																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		  61.2	 7	35.8510	2.744	119.52	 0.49	 14.410	13.920	  1.09	 4.51																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		  81.4	 6	35.8220	3.371	146.77	 0.04	 12.530	12.490	  0.96	 4.91																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		 100.0	 5	35.7910	3.305	143.89	 0.04	 13.220	13.180	  1.01	 5.33																															
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		 100.0	 4	35.7900	3.292	143.32																																				
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		 504.1	 3	34.5810	3.084	134.15																																				
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		1008.9	 2	34.6290	3.570	155.25																																				
PIRATA Fr27	st043c01	B	2017-03-24T00:23:00z	  +0.000	 -1.500		2021.6	 1	34.9570	5.593	243.10																																				
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		   2.7	11	35.0810	4.560	199.17	 0.00	  0.000	0.000	  0.03	 0.68	0.0029	0.0085	0.0046	0.0088	0.0121			0.0010	0.0231	0.0095			0.1544		0.0047	0.0059			0.0360		0.0732	0.2010									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  10.6	10	35.0860	4.560	199.20																																				
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  20.5	 9	35.1730	4.574	199.78	 0.00	  0.000	0.000	  0.05	 0.77	0.0113	0.0148	0.0082	0.0119	0.0160			0.0063	0.0297	0.0095			0.1486		0.0075	0.0145			0.0344		0.0767	0.2111									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  41.0	 8	35.9650	4.625	201.67	 0.01	  0.020	0.010	  0.20	 1.27	0.0616	0.0681	0.0222	0.0576	0.0232	0.0050	0.0060	0.0030	0.1698	0.0144	0.0088	0.0040	0.0816		0.0227	0.0675		0.0470			0.1628	0.4391									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  61.0	 7	36.1210	3.520	153.30	 0.58	  8.390	7.810	  0.72	 3.32	0.0555	0.0451	0.0093	0.0684	0.0256	0.0074	0.0083		0.0975	0.0080	0.0050		0.0364		0.0578	0.1045		0.0343			0.0873	0.2772									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  81.0	 6	35.9520	3.360	146.30																																				
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		  81.0	 5	35.9520	3.368	146.65	 0.14	 11.070	10.940	  0.86	 3.81	0.0399	0.0303	0.0045	0.0537	0.0183	0.0036	0.0042		0.0633	0.0051	0.0030		0.0229		0.0846	0.0447		0.0272			0.0619	0.1697									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		 102.0	 4	35.8130	3.160	137.55	 0.10	 13.170	13.070	  1.00	 4.69	0.0296	0.0219		0.0414	0.0130	0.0025	0.0031		0.0455	0.0036			0.0124		0.0561	0.0302		0.0183			0.0352	0.1130									
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		 504.0	 3	34.5870	2.881	125.33																																				
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		1008.0	 2	34.6270	3.590	156.11																																				
PIRATA Fr27	st044c01	B	2017-03-24T04:50:00z	  +0.000	 -1.000		2021.0	 1	34.9570	5.700	247.78																																				
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		   3.0	11	34.9810	4.537	198.28	 0.00	  0.000	0.000	  0.06	 0.76																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  10.9	10	34.9790	4.538	198.29																																				
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  20.9	 9	34.9940	4.542	198.42	 0.00	  0.000	0.000	  0.01	 0.79																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  42.0	 8	36.4040	4.231	184.33	 0.11	  0.730	0.630	  0.34	 1.78																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  62.4	 7	36.2150	4.058	176.71	 0.54	  5.700	5.150	  0.54	 2.51																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  62.3	 6	36.2160	4.055	176.59																																				
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  81.6	 5	36.0150	3.880	168.94	 0.25	  8.070	7.820	  0.96	 3.28																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		  99.2	 4	35.8670	3.797	165.28	 0.10	  9.670	9.580	  0.79	 4.01																															
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		 502.9	 3	34.6380	2.765	120.28																																				
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		1007.7	 2	34.6230	3.560	154.81																																				
PIRATA Fr27	st045c01	B	2017-03-24T09:15:00z	  +0.000	 -0.500		2022.0	 1	34.9600	5.710	248.22																																				
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		   2.0	11	34.4380	4.485	196.07	 0.01	  0.040	0.030	  0.03	 0.84	0.0021	0.0056		0.0032	0.0114				0.0145	0.0087			0.0920					0.0084			0.0432	0.0840									
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		  10.6	10	34.4380	4.491	196.33																																				
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		  20.2	 9	34.4350	4.491	196.33	 0.01	  0.040	0.030	  0.02	 0.85	0.0020	0.0066	0.0027	0.0033	0.0109				0.0151	0.0076			0.0844					0.0117			0.0391	0.0859									
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		  40.0	 8	35.7630	4.662	203.45	 0.01	  0.000	0.000	  0.08	 0.93	0.0053	0.0140	0.0046	0.0092	0.0088				0.0282	0.0087	0.0019		0.1042		0.0120	0.0271		0.0285			0.0854	0.1431									
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		  39.7	 7	35.7750	4.640	202.47																																				
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000			 6																																							
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		  80.2	 5	36.0800	3.827	166.63	 0.33	  8.030	7.700	  0.69	 3.59	0.0396	0.0275	0.0048	0.0564	0.0195	0.0020	0.0028		0.0538	0.0055			0.0145		0.0492	0.0401		0.0204			0.0422	0.1808									
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		 101.6	 4	35.8400	3.645	158.66	 0.11	 10.700	10.600	  0.88	 4.60	0.0259	0.0160		0.0407	0.0086				0.0406	0.0032			0.0082		0.0390	0.0310		0.0161			0.0317	0.1105									
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		 503.0	 3	34.6360	2.730	118.74																																				
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		1009.0	 2	34.6100	3.514	152.79																																				
PIRATA Fr27	st046c01	B	2017-03-24T22:10:00z	  +0.000	 +0.000		2021.0	 1	34.9620	5.708	248.10																																				
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		   2.5	11	34.4930	4.439	194.06	 0.01	  0.000	-0.010	  0.08	 0.77																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		   9.8	10	34.4940	4.446	194.33																																				
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		  20.4	 9	34.5060	4.452	194.61																																				
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		  20.4	 8	34.5050	4.449	194.46	 0.01	  0.000	-0.010	  0.07	 0.69																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		  40.8	 7	35.8460	4.577	199.67	 0.02	  0.000	-0.020	  0.18	 0.85																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		  60.6	 6	35.8900	3.062	133.37	 0.51	 10.460	9.940	  0.84	 3.56																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		  80.1	 5	35.8340	3.007	130.93	 0.15	 13.700	13.500	  1.03	 5.12																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		 102.0	 4	35.6730	2.803	122.01	 0.04	 16.200	16.200	  1.19	 6.18																															
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		 504.0	 3	34.6590	2.548	110.82																																				
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		1009.0	 2	34.5980	3.507	152.52																																				
PIRATA Fr27	st047c01	B	2017-03-25T05:17:00z	  +0.000	 +0.500		2020.0	 1	34.9600	5.712	248.27																																				
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2021.9	11	34.9580	5.727	249.01	 0.01	 19.400	19.400	  1.37	23.30																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.7	10	34.9590	5.726	248.93	 0.01	 19.300	19.200	  1.37	23.50																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.4	 9	34.9590	5.720	248.68	 0.01	 19.200	19.200	  1.41	23.40																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.1	 8	34.9580	5.719	248.63	 0.01	 18.900	18.900	  1.43	23.60																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.3	 7	34.9580	5.704	247.97	 0.02	 19.200	19.100	  1.43	23.60																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2021.5	 6	34.9580	5.694	247.50	 0.01	 19.100	19.100	  1.42	23.60																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2021.8	 5	34.9580	5.705	247.97	 0.01	 19.400	19.400	  1.44	23.60																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.1	 4	34.9580	5.693	247.45	 0.02	 19.200	19.200	  1.45	23.50																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2021.8	 3	34.9580	5.694	247.48	 0.02	 19.100	19.100	  1.47	23.50																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.1	 2	34.9580	5.695	247.51	 0.02	 19.300	19.200	  1.45	23.50																															
PIRATA Fr27	st048c01	B	2017-03-28T01:30:00z	 -10.000	 +0.000		2022.1	 1	34.9570	5.697	247.58	 0.02	 18.800	18.700	  1.44	23.50																															
