//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE_odv.txt
//Data treated : 2024-04-09T14:06:20
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		  41.0	10	36.4644	4.520	197.07																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		  60.0	 9	36.3285	4.171	181.66																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		  80.0	 8	35.9175	3.788	164.96																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		 101.0	 7	35.6353	3.603	156.83																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		 343.0	 6	34.8655	1.726	 75.09																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		 705.0	 5	34.5093	3.319	144.36																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		1008.0	 4	34.6738	3.676	159.84																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		1514.0	 3	34.9481	5.066	220.21																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		1514.0	 2	34.9492	5.062	220.04																																				
PIRATA-FR30	st036c01	B	2020-03-12T02:50:35z	  -9.929	 -0.500		2022.0	 1	34.9654	5.699	247.71																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		   2.0	12	36.0421	4.496	196.24						0.0066	0.0057	0.0031	0.0054	0.0070			0.0012	0.0167	0.0132	0.0009		0.0783		0.0045	0.0061	0.0106	0.0118			0.0616	0.0551	0.1167	0.0013							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		  20.0	11	36.0410	4.499	196.34						0.0066	0.0070	0.0037	0.0061	0.0076			0.0015	0.0177	0.0100	0.0007	0.0012	0.0680		0.0048	0.0080	0.0128	0.0120			0.0571	0.0615	0.1186	0.0017							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		  41.0	10	35.7958	4.344	189.47						0.0225	0.0251	0.0191	0.0204	0.0117	0.0018	0.0014	0.0024	0.0682	0.0129	0.0015		0.0824		0.0182	0.0342	0.0524	0.0266			0.1118	0.1711	0.2829	0.0037							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		  62.0	 9	36.2086	3.754	163.55						0.0878	0.0594	0.0097	0.0849	0.0372	0.0068	0.0126	0.0034	0.1876	0.0153	0.0092		0.0561		0.1007	0.1207	0.2214	0.0413			0.1258	0.3913	0.5171	0.0056							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		  80.0	 8	35.9581	3.808	165.48						0.0458	0.0259	0.0046	0.0578	0.0156	0.0019	0.0035		0.0810	0.0069	0.0023		0.0194		0.0679	0.0484	0.1163	0.0202			0.0580	0.1721	0.2301	0.0023							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		 101.0	 7	35.7488	3.682	160.30						0.0343	0.0169	0.0027	0.0461	0.0109		0.0018		0.0536	0.0051	0.0008		0.0119		0.0571	0.0256	0.0827	0.0146			0.0393	0.1120	0.1513	0.0020							
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		 353.0	 6	34.8516	2.167	 94.32																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		 756.0	 5	35.5191	3.370	146.49																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		2021.0	 4	34.9545	5.679	246.91																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		2021.0	 3	34.9530	5.681	246.95																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		4061.0	 2	34.8764	5.602	243.49																																				
PIRATA-FR30	st037c01	B	2020-03-12T07:54:17z	  -9.847	 +0.028		5213.0	 1	34.8546	5.558	241.58																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		   4.0	12	35.5650	4.536	198.09																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		  20.0	11	35.5627	4.542	198.32																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		  40.0	10	35.5478	4.611	201.29																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		  61.0	 9	35.8554	2.858	124.48																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		  81.0	 8	35.8886	3.699	161.05																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		 101.0	 7	35.7553	3.597	156.64																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		 354.0	 6	34.8432	2.125	 92.46																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		 706.0	 5	34.5152	3.230	140.52																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		 706.0	 4	34.5164	3.232	140.57																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		1008.0	 3	34.6536	3.618	157.31																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		1514.0	 2	34.9532	5.133	223.13																																				
PIRATA-FR30	st038c01	B	2020-03-12T15:06:39z	  -9.999	 +0.499		2023.0	 1	34.9604	5.688	247.23																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		   3.0	12	34.8271	4.432	193.66						0.0044	0.0040	0.0061	0.0038	0.0045				0.0128	0.0066			0.0944		0.0040	0.0054	0.0094	0.0115			0.0432	0.0461	0.0893	0.0010							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		  20.0	11	35.8516	4.449	194.27						0.0047	0.0038	0.0047	0.0037	0.0058				0.0141	0.0056			0.0867		0.0037	0.0050	0.0087	0.0107			0.0429	0.0417	0.0846	0.0009							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		  40.0	10	35.7670	4.878	212.90						0.0132	0.0161	0.0089	0.0092	0.0100	0.0011		0.0025	0.0460	0.0075	0.0010		0.0875		0.0132	0.0171	0.0303	0.0214			0.1006	0.1129	0.2135	0.0021							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		  61.0	 9	35.8496	3.323	144.70						0.0486	0.0437	0.0111	0.0676	0.0297	0.0114	0.0244	0.0057	0.1140	0.0120	0.0052		0.0447		0.0376	0.1275	0.1651	0.0289			0.0745	0.3200	0.3945	0.0044							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		  81.0	 8	35.7246	2.755	119.93						0.0398	0.0284	0.0064	0.0588	0.0240	0.0036	0.0089	0.0024	0.0627	0.0068	0.0010		0.0259		0.0823	0.0510	0.1333	0.0238			0.0594	0.1649	0.2243	0.0028							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		 101.0	 7	35.6417	2.318	100.89						0.0288	0.0177	0.0018	0.0392	0.0163		0.0036		0.0438	0.0043	0.0006		0.0118		0.0750	0.0275	0.1025	0.0180			0.0394	0.0912	0.1306	0.0027							
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		 403.0	 6	34.7426	2.585	112.47																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		 403.0	 5	34.7432	2.600	113.12																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		 706.0	 4	34.5153	3.236	140.72																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		1008.0	 3	34.6673	3.656	158.96																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		1514.0	 2	34.9545	5.136	223.27																																				
PIRATA-FR30	st039c01	B	2020-03-12T19:44:44z	 -10.000	 +1.000		2021.0	 1	34.9618	5.646	245.41																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		   2.0	12	34.8796	4.433	193.77																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		  20.0	11	34.8755	4.417	193.04																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		  41.0	10	35.7152	4.713	205.69																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		  61.0	 9	35.8284	3.427	149.31																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		  81.0	 8	35.7696	3.055	133.01																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		 101.0	 7	35.6078	2.598	113.10																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		 101.0	 6	35.6073	2.604	113.35																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		 402.0	 5	34.7550	2.489	108.30																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		 705.0	 4	34.5189	3.249	141.36																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		1009.0	 3	34.6551	3.626	157.69																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		1514.0	 2	34.9648	5.288	229.90																																				
PIRATA-FR30	st040c01	B	2020-03-13T00:26:07z	 -10.000	 +1.499		2022.0	 1	34.9621	5.622	244.40																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		   5.0	12	36.1238	4.566	199.26						0.0053	0.0093	0.0078	0.0060	0.0077			0.0029	0.0202	0.0130			0.1069		0.0044	0.0059	0.0103		0.0363		0.0646	0.1998	0.2644	0.0040							
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		  20.0	11	36.1347	4.579	199.84						0.0055	0.0086	0.0052	0.0058	0.0082			0.0032	0.0189	0.0101			0.0905		0.0043	0.0063	0.0106		0.0255		0.0545	0.1459	0.2004	0.0031							
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		  42.0	10	36.2642	4.565	199.19						0.0096	0.0125	0.0070	0.0093	0.0074			0.0028	0.0338	0.0069	0.0013		0.0914		0.0072	0.0117	0.0189	0.0159			0.0663	0.0891	0.1554	0.0022							
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		  60.0	 9	36.4078	4.143	180.50						0.0561	0.0422	0.0056	0.0762	0.0206	0.0094	0.0072	0.0050	0.0992	0.0109	0.0055		0.0611		0.0655	0.1370	0.2025	0.0359			0.1188	0.2806	0.3994	0.0045							
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		  79.0	 8	36.0901	3.897	169.71						0.0430	0.0275	0.0022	0.0631	0.0161	0.0025	0.0032	0.0020	0.0662	0.0070	0.0013		0.0343		0.0921	0.0414	0.1335	0.0251			0.0797	0.1601	0.2398	0.0032							
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		 101.0	 7	35.7171	3.751	163.29						0.0230	0.0123	0.0011	0.0312	0.0071		0.0010	0.0009	0.0324	0.0033			0.0107		0.0512	0.0167	0.0679	0.0111			0.0320	0.0672	0.0992								
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		 402.0	 6	34.8275	2.231	 97.10																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		1009.0	 5	34.6125	3.572	155.33																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		2021.0	 4	34.9646	5.700	247.81																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		3039.0	 3	36.1180	4.840	210.36																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		3959.0	 2	34.8879	5.701	247.82																																				
PIRATA-FR30	st041c01	B	2020-03-16T03:05:11z	 -22.998	 -0.000		3960.0	 1	34.8862	5.696	247.58																																				
