//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE_odv.txt
//Data treated : 2024-04-15T15:25:16
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		  41.1	 8	36.4850	4.518	197.13	 0.00	  0.020	0.020	  0.14	 1.29	0.0021	0.0037	0.0014	0.0041	0.0031			0.0018	0.0184	0.0041			0.0788		0.0036	0.0039	0.0076	0.0093			0.0401	0.0389	0.0790								
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		  60.0	 7	36.3171	4.879	212.81	 0.00	  0.010	0.010	  0.16	 1.45																															
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		  60.1	 6	36.3195	4.876	212.67	 0.01	  0.010	0.000	  0.15	 1.52	0.0096	0.0117	0.0040	0.0116	0.0074				0.0433	0.0081			0.1096		0.0084	0.0140	0.0225	0.0135			0.0665	0.0911	0.1576								
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		  80.7	 5	36.1685	4.324	188.37	 0.08	  3.200	3.120	  0.48	 2.55	0.0506	0.0463	0.0142	0.0847	0.0198	0.0153	0.0026	0.0080	0.1357	0.0101	0.0017		0.0949		0.0369	0.1478	0.1848	0.0318			0.1305	0.3237	0.4542	0.0117							
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		 100.7	 4	35.8204	2.700	117.55	 0.18	 16.600	16.400	  1.31	 5.30	0.0277	0.0097	0.0019	0.0480	0.0118	0.0045	0.0022	0.0016	0.0466	0.0035	0.0009		0.0184		0.0616	0.0531	0.1147	0.0185			0.0484	0.1205	0.1689	0.0097							
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999			 3																																							
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		 303.0	 2	34.8907	1.764	 76.77	 0.01	 32.000	32.000	  2.44	14.50																															
PIRATA Fr29	st029c01	B	2019-03-22T16:40:09z	 -10.001	 -7.999		 504.9	 1	34.6753	1.911	 83.14	 0.01	 36.400	36.400	  2.79	20.00																															
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		   3.4	11	36.4802	4.511	196.83																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		  19.0	10	36.4784	4.512	196.86																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501			 9																																							
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		  39.8	 8	36.3119	4.874	212.53																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		  40.1	 7	36.3079	4.882	212.88																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		  60.1	 6	36.1022	4.582	199.65																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		  80.5	 5	35.8036	2.664	116.00																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		 101.3	 4	35.7104	2.397	104.34																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501			 3																																							
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		 300.9	 2	34.9646	1.892	 82.31																																				
PIRATA Fr29	st030c01	B	2019-03-22T20:43:19z	 -10.433	 -7.501		 505.3	 1	34.7161	1.495	 65.02																																				
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		   2.8	11	36.5362	4.503	196.46	 0.01	  0.020	0.010	  0.16	 1.26	0.0023	0.0048	0.0028	0.0043	0.0051			0.0009	0.0215	0.0090			0.0916		0.0029	0.0017	0.0046	0.0173			0.0493	0.0842	0.1362	0.0027							
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		  20.0	10	36.5342	4.512	196.87	 0.01	  0.020	0.010	  0.15	 1.18																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		  20.0	 9	36.5309	4.507	196.62	 0.01	  0.040	0.030	  0.14	 1.17																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000			 8																																							
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		  40.0	 7	36.5012	4.541	198.12	 0.01	  0.030	0.020	  0.14	 1.20																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		  60.0	 6	36.0615	4.608	200.82	 0.05	  2.590	2.540	  0.41	 2.54																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		  80.0	 5	35.8049	2.545	110.82	 0.54	 16.700	16.100	  1.34	 5.32																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		 101.0	 4	35.6948	1.940	 84.43	 0.08	 21.200	21.100	  1.66	 6.81																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000			 3																																							
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		 302.0	 2	34.8867	1.643	 71.47	 0.01	 33.200	33.200	  2.52	15.00																															
PIRATA Fr29	st031c01	B	2019-03-23T00:41:36z	 -10.000	 -7.000		 504.0	 1	34.6402	2.031	 88.34	 0.01	 36.400	36.400	  2.83	21.30																															
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		   3.2	11	36.3285	4.517	197.09																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		   2.9	10	36.3879	4.515	196.98																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		  19.7	 9	36.4688	4.519	197.18																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498			 8																																							
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		  40.2	 7	36.3382	4.890	213.25																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		  60.3	 6	36.3590	4.343	189.20																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		  81.0	 5	36.0535	3.403	148.18																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		 100.9	 4	35.8279	2.860	124.50																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498			 3																																							
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		 302.6	 2	34.8862	1.515	 65.89																																				
PIRATA Fr29	st032c01	B	2019-03-23T04:45:53z	 -10.001	 -6.498		 504.7	 1	34.6733	1.955	 85.04																																				
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		   2.4	15	36.3582	4.465	194.87	 0.01	  0.040	0.030	  0.10	 0.95	0.0027	0.0028	0.0020	0.0028	0.0024			0.0008	0.0097	0.0075		0.0045	0.0578		0.0012	0.0022	0.0034	0.0055			0.0284	0.0308	0.0592								
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		  20.6	14	36.3511	4.482	195.60	 0.01	  0.040	0.030	  0.11	 0.94	0.0039	0.0051	0.0020	0.0045	0.0040			0.0016	0.0162	0.0104		0.0020	0.0596		0.0022	0.0035	0.0057	0.0074			0.0291	0.0440	0.0731								
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		  40.5	13	35.4470	4.806	209.79	 0.01	  0.040	0.030	  0.10	 1.01	0.0084	0.0078	0.0033	0.0079	0.0050			0.0012	0.0302	0.0089		0.0008	0.0667		0.0037	0.0070	0.0108	0.0087			0.0415	0.0704	0.1119								
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045			12																																							
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		  60.5	11	36.3969	4.322	188.23	 0.10	  2.630	2.530	  0.41	 2.14	0.0557	0.0461	0.0150	0.0766	0.0172	0.0177	0.0028	0.0053	0.1353	0.0147	0.0026	0.0009	0.0829		0.0349	0.1556	0.1905	0.0303			0.1147	0.2974	0.4121	0.0037							
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		  80.6	10	36.0352	3.286	143.13	 0.28	 11.300	11.000	  1.00	 3.75	0.0442	0.0319	0.0029	0.0773	0.0162	0.0106	0.0034	0.0039	0.0678	0.0073			0.0503		0.0958	0.0806	0.1764	0.0289			0.0976	0.1887	0.2863	0.0040							
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		 100.6	 9	35.8411	2.816	122.60	 0.09	 15.700	15.600	  1.31	 4.99	0.0406	0.0236	0.0031	0.0619	0.0143	0.0046	0.0027	0.0018	0.0500	0.0048	0.0011		0.0272		0.0981	0.0561	0.1542	0.0242			0.0721	0.1444	0.2165	0.0032							
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		 301.3	 8	34.8867	1.700	 73.98	 0.01	 32.300	32.300	  2.50	14.70																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045			 7																																							
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		 503.5	 6	34.6436	2.230	 97.01	 0.01	 35.100	35.100	  2.80	20.40																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		 806.2	 5	34.5016	3.115	135.51	 0.01	 35.700	35.700	  2.99	31.10																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		1007.3	 4	34.5954	3.595	156.37	 0.01	 33.200	33.100	  2.84	33.50																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		1524.4	 3	34.9370	5.122	222.69	 0.01	 22.400	22.400	  1.93	21.50																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		2023.3	 2	34.9362	5.497	238.96	 0.01	 20.900	20.900	  1.81	26.40																															
PIRATA Fr29	st033c01	B	2019-03-23T12:50:56z	  -9.993	 -6.045		2023.3	 1	34.9445	5.504	239.27	 0.01	 20.900	20.900	  1.81	26.30																															
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		   3.6	11	36.3618	4.465	194.90																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		  19.5	10	36.3366	4.496	196.24																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		  40.2	 9	36.3243	4.543	198.27																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497			 8																																							
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		  59.7	 7	36.5193	4.927	214.86																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		  80.2	 6	35.9967	3.157	137.53																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		 101.5	 5	35.8041	2.594	112.95																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497			 4																																							
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		 302.0	 3	34.8827	2.046	 89.03																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		 301.8	 2	34.8760	2.036	 88.58																																				
PIRATA Fr29	st034c01	B	2019-03-23T20:52:06z	 -10.001	 -5.497		 506.8	 1	34.6172	2.421	105.31																																				
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		   3.0	11	35.8762	4.465	194.96	 0.01	  0.050	0.040	  0.09	 0.94	0.0065	0.0109	0.0103	0.0063	0.0078			0.0020	0.0240	0.0138			0.1069		0.0066	0.0052	0.0118	0.0211			0.0750	0.1130	0.1880	0.0020							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		  20.0	10	36.3298	4.486	195.79	 0.02	  0.040	0.020	  0.11	 1.02	0.0060	0.0105	0.0093	0.0067	0.0071			0.0017	0.0226	0.0110			0.0937		0.0069	0.0047	0.0116	0.0184			0.0666	0.1087	0.1753	0.0014							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		  40.0	 9	36.3236	4.629	201.81	 0.03	  0.420	0.390	  0.29	 1.61	0.0600	0.0627	0.0332	0.1058	0.0266	0.0020	0.0012	0.0032	0.1627	0.0172	0.0057	0.0025	0.1485		0.0199	0.0646	0.0845	0.0337			0.1386	0.3679	0.5065	0.0054							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998			 8																																							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		  60.0	 7	36.0104	3.275	142.68	 0.49	 10.200	9.730	  0.91	 3.29																															
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		  81.0	 6	35.7375	2.694	117.31	 0.08	 16.900	16.800	  1.41	 5.16	0.0472	0.0299	0.0067	0.0619	0.0312	0.0070	0.0102		0.0689	0.0078	0.0028		0.0431		0.1025	0.0702	0.1727	0.0311			0.0862	0.2224	0.3086	0.0027							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		 102.0	 5	35.4415	2.144	 93.35	 0.02	 22.900	22.900	  1.83	 7.60	0.0343	0.0194	0.0050	0.0442	0.0177	0.0026	0.0033	0.0012	0.0480	0.0057	0.0018		0.0169		0.0860	0.0255	0.1115	0.0217			0.0505	0.1297	0.1802	0.0034							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		 102.0	 4	35.4426	2.125	 92.52	 0.02	 22.900	22.900	  1.91	 7.62	0.0198	0.0098	0.0036	0.0241	0.0111	0.0015	0.0010	0.0007	0.0288	0.0037	0.0010		0.0048		0.0434	0.0100	0.0534	0.0108			0.0209	0.0669	0.0878	0.0023							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998			 3																																							
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		 302.0	 2	34.9803	2.033	 88.48	 0.00	 29.200	29.200	  2.31	12.70																															
PIRATA Fr29	st035c01	B	2019-03-24T00:45:38z	 -10.002	 -4.998		 507.0	 1	34.6448	2.550	110.97	 0.00	 33.600	33.600	  2.78	19.50																															
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		   3.9	12	35.8029	4.497	196.34																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501			11																																							
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		  20.4	10	35.8055	4.496	196.29																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		  39.8	 9	36.3443	4.623	201.50																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501			 8																																							
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		  61.3	 7	35.7874	2.762	120.25																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		  80.7	 6	35.5074	2.659	115.73																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		  80.8	 5	35.5082	2.663	115.91																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		 101.4	 4	35.4909	2.595	112.92																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		 301.2	 3	35.0366	2.101	 91.42																																				
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501			 2																																							
PIRATA Fr29	st036c01	B	2019-03-24T04:58:41z	 -10.002	 -4.501		 503.6	 1	34.6199	2.734	118.93																																				
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		   3.5	11	35.7706	4.533	203.27	 0.01	  0.030	0.020	  0.04	 0.83																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		  20.2	10	35.7874	4.455	196.79	 0.01	  0.040	0.030	  0.05	 0.89																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		  41.0	 9	36.2125	4.556	198.00	 0.05	  0.900	0.850	  0.29	 1.93																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004			 8																																							
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		  58.6	 7	35.6128	2.487	106.32	 0.20	 19.100	18.900	  1.46	 6.21																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		  59.1	 6	35.6060	2.497	106.73	 0.20	 19.200	19.000	  1.50	 6.25																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		  79.9	 5	35.5609	2.522	106.19	 0.14	 19.800	19.600	  1.53	 6.73																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		 101.2	 4	35.5241	2.637	109.34	 0.05	 19.500	19.400	  1.54	 6.88																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004			 3																																							
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		 303.3	 2	35.0331	2.079	 73.73	 0.02	 28.100	28.000	  2.12	11.60																															
PIRATA Fr29	st037c01	B	2019-03-24T08:46:43z	 -10.000	 -4.004		 504.7	 1	34.6720	2.291	 70.01	 0.01	 34.000	34.000	  2.63	18.90																															
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		   2.5	11	35.7627	4.500	196.51																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		  20.0	10	35.7776	4.535	198.01																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		  40.0	 9	36.0119	4.500	196.09																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		  40.0	 8	36.0091	4.471	194.85																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502			 7																																							
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		  61.0	 6	35.6535	2.698	117.46																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		  81.0	 5	35.6157	2.883	125.47																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		 101.0	 4	35.5791	2.905	126.41																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502			 3																																							
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		 302.0	 2	35.1078	1.977	 86.01																																				
PIRATA Fr29	st038c01	B	2019-03-24T12:37:28z	  -9.999	 -3.502		 504.0	 1	34.6609	2.282	 99.26																																				
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		   3.3	14	35.7240	4.544	198.46	 0.01	  0.000	0.000	  0.03	 0.69	0.0059	0.0084	0.0070	0.0046	0.0059			0.0011	0.0204	0.0085			0.1244		0.0046	0.0057	0.0103	0.0176			0.0544	0.0935	0.1479	0.0023							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		  20.1	13	35.7216	4.567	199.46	 0.01	  0.000	0.000	  0.03	 0.72	0.0063	0.0092	0.0072	0.0060	0.0055			0.0012	0.0242	0.0083			0.1234		0.0066	0.0071	0.0137	0.0183			0.0541	0.1026	0.1567	0.0024							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		  39.6	12	35.7197	4.579	200.04	 0.01	  0.000	0.000	  0.00	 0.68	0.0081	0.0105	0.0063	0.0071	0.0064			0.0011	0.0311	0.0071			0.1062		0.0069	0.0089	0.0158	0.0178			0.0589	0.1132	0.1721	0.0019							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999			11																																							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		  61.4	10	35.7482	2.799	121.90	 0.60	 15.900	15.300	  1.20	 4.78	0.0661	0.0526	0.0066	0.1003	0.0327	0.0134	0.0224	0.0035	0.1227	0.0125	0.0036		0.0455		0.0456	0.1570	0.2026	0.0246			0.0729	0.3919	0.4648	0.0044							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		  81.0	 9	35.6579	2.962	128.94	 0.20	 16.700	16.500	  1.29	 5.65	0.0413	0.0259	0.0026	0.0602	0.0251	0.0030	0.0052	0.0010	0.0548	0.0064	0.0014		0.0259		0.0637	0.0485	0.1122	0.0209			0.0527	0.1776	0.2303	0.0026							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		 100.5	 8	35.5887	2.858	124.41	 0.05	 17.800	17.800	  1.36	 6.24	0.0147	0.0092	0.0016	0.0211	0.0083		0.0009	0.0008	0.0267	0.0028	0.0004		0.0058		0.0332	0.0063	0.0395	0.0079			0.0178	0.0591	0.0769	0.0010							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		 303.4	 7	35.0861	2.056	 89.47	 0.02	 27.500	27.400	  2.02	10.90																															
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999			 6																																							
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		 705.4	 5	34.5038	2.985	129.83	 0.02	 35.400	35.400	  2.84	27.50																															
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		1009.0	 4	34.5972	3.455	150.26	 0.01	 33.600	33.600	  2.76	32.40																															
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		1513.9	 3	34.9567	5.149	223.84	 0.01	 22.000	22.000	  1.82	19.20																															
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		2021.1	 2	34.9612	5.638	245.10	 0.01	 20.200	20.200	  1.70	21.50																															
PIRATA Fr29	st039c01	B	2019-03-24T17:16:10z	 -10.002	 -2.999		2021.1	 1	34.9616	5.642	245.25	 0.01	 20.100	20.100	  1.69	21.80																															
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		   3.3	14	35.4969	4.520	197.41																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		  19.9	13	35.6417	4.543	198.40																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		  39.8	12	35.9164	4.926	214.89																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498			11																																							
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		  60.3	10	35.7908	3.371	146.84																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		  80.7	 9	35.6967	2.817	122.64																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		 101.5	 8	35.6182	3.054	132.96																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		 302.7	 7	35.0285	2.052	 89.29																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498			 6																																							
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		 704.8	 5	34.4983	3.098	134.76																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		1007.4	 4	34.5947	3.556	154.67																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		1514.1	 3	34.9538	5.150	223.90																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		1514.2	 2	34.9559	5.148	223.81																																				
PIRATA Fr29	st040c01	B	2019-03-24T21:57:50z	 -10.000	 -2.498		2021.3	 1	34.9611	5.622	244.37																																				
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		   2.0	14	35.2876	4.508	196.88	 0.01	  0.060	0.050	  0.00	 0.96	0.0034	0.0051	0.0029	0.0044	0.0051			0.0014	0.0160	0.0082			0.1025		0.0052	0.0057	0.0109	0.0175			0.0635	0.0687	0.1322	0.0016							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		  20.0	13	35.4582	4.520	197.40	 0.01	  0.070	0.060	  0.01	 0.95	0.0042	0.0062	0.0043	0.0057	0.0060			0.0015	0.0184	0.0081			0.1295		0.0066	0.0066	0.0131	0.0213			0.0632	0.0890	0.1522	0.0017							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		  41.0	12	35.8670	4.844	211.39	 0.00	  0.070	0.070	  0.07	 1.07	0.0144	0.0150	0.0103	0.0139	0.0067	0.0017		0.0014	0.0417	0.0107	0.0019		0.1282		0.0113	0.0167	0.0280	0.0251			0.0909	0.1401	0.2310	0.0021							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000			11																																							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		  60.0	10	35.8021	3.590	156.37	 0.31	  8.210	7.900	  0.85	 3.26	0.0935	0.0563	0.0149	0.1132	0.0486	0.0194	0.0167	0.0037	0.1653	0.0192	0.0039		0.0336		0.0372	0.1563	0.1935	0.0272			0.0647	0.4932	0.5579	0.0054							
